fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211120 025057	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0795926816358091	0.812421294639236	1361	22	480803	50.5412963249721	0.141918266568023	480803	10	524	5231	0.0437766228984125	6711250	6011250	5103	0.0427054304436243	6771250	6171250	59
20211120 025251	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	378821	68.3313641147688	0.763389305839676	378821	1	496	4809	0.0402450352740328	6788750	5988750	4809	0.0402450352740328	6788750	5988750	60
20211120 025519	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	964333	68.3313641147688	0.763389305839676	964333	2	772	4158	0.0347970173985087	7102500	5902500	4612	0.0385964031365854	6885000	6085000	60
20211120 025644	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	187049	68.3313641147688	0.763389305839676	187049	3	287	4931	0.0412660155825027	6836250	6186250	4527	0.0378850643970777	6891250	6241250	60
20211120 025914	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	205151	68.3313641147688	0.763389305839676	205151	4	781	4156	0.0347802800164026	6905000	5555000	4150	0.0347300678700844	6912500	6012500	60
20211120 030108	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	813697	68.3313641147688	0.763389305839676	813697	5	505	4260	0.035650623885918	7175000	6175000	4582	0.0383453424049944	6972500	6122500	60
20211120 030254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	344719	68.3313641147688	0.763389305839676	344719	6	447	4055	0.0339350422200464	6831250	5931250	4275	0.0357761542517135	6906250	5856250	60
20211120 030431	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	127217	68.3313641147688	0.763389305839676	127217	7	375	4575	0.0382867615676232	6981250	5881250	4495	0.0376172662833806	6931250	6131250	60
20211120 030633	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	464371	68.3313641147688	0.763389305839676	464371	8	570	4298	0.0359686341459332	7127500	5977500	4105	0.034353476772698	6968750	6018750	60
20211120 030828	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	645137	68.3313641147688	0.763389305839676	645137	9	521	4606	0.0385461909902672	6792500	5992500	4191	0.0350731842032588	6961250	5961250	60
20211120 031028	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	373	TRUE	0.023090760099031	0.261984927212656	231	709	480803	68.3313641147688	0.763389305839676	480803	10	541	4535	0.0379520139255019	6831250	5631250	4086	0.0341944716426904	6942500	5992500	60
20211120 031109	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	378821	39.5752627627738	0.445241389470499	378821	1	215	5929	0.0496179692534291	6388750	5538750	5929	0.0496179692534291	6388750	5538750	61
20211120 031207	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	964333	39.5752627627738	0.445241389470499	964333	2	532	5237	0.0438268350447307	6903750	5903750	5272	0.0441197392315868	6610000	5810000	61
20211120 031256	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	187049	39.5752627627738	0.445241389470499	187049	3	382	4369	0.0365628112106985	6688750	5888750	4370	0.0365711799017516	6487500	5887500	61
20211120 031359	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	205151	39.5752627627738	0.445241389470499	205151	4	580	5092	0.042613374842041	6635000	6085000	4780	0.0400023432334949	6475000	5725000	61
20211120 031518	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	813697	39.5752627627738	0.445241389470499	813697	5	784	4768	0.0399019189408585	6840000	5990000	4742	0.0396843329734796	6522500	5722500	61
20211120 031621	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	344719	39.5752627627738	0.445241389470499	344719	6	569	4862	0.0406885758998435	6772500	5972500	5115	0.0428058547362607	6556250	5906250	61
20211120 031705	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	127217	39.5752627627738	0.445241389470499	127217	7	322	5468	0.0457600026779811	6415000	6115000	5099	0.0426719556794122	6626250	5826250	61
20211120 031800	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	464371	39.5752627627738	0.445241389470499	464371	8	476	4168	0.034880704309039	6640000	5840000	4295	0.0359435280727741	6481250	5931250	61
20211120 031928	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	645137	39.5752627627738	0.445241389470499	645137	9	903	5179	0.0433414509636548	6676250	5776250	5271	0.0441113705405338	6561250	6011250	61
20211120 032029	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.105243651617472	0.296285960463807	4022	24	480803	39.5752627627738	0.445241389470499	480803	10	544	4933	0.0412827529646088	6683750	5933750	5136	0.0429815972483744	6580000	5830000	61
20211120 032137	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	378821	33.4666147853807	0.374609465122744	378821	1	587	4207	0.0352070832601073	6141250	5741250	4207	0.0352070832601073	6141250	5741250	62
20211120 032208	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	964333	33.4666147853807	0.374609465122744	964333	2	150	4086	0.0341944716426904	6192500	5692500	4672	0.0390985245997673	6210000	6010000	62
20211120 032303	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	187049	33.4666147853807	0.374609465122744	187049	3	450	3620	0.0302946616119773	6725000	5675000	5365	0.0448980274995188	6243750	5843750	62
20211120 032359	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	205151	33.4666147853807	0.374609465122744	205151	4	459	3806	0.0318512381478413	6692500	5942500	4928	0.0412409095093436	6390000	5990000	62
20211120 032435	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	813697	33.4666147853807	0.374609465122744	813697	5	203	4819	0.0403287221845631	6276250	5526250	4035	0.0337676683989857	6256250	5856250	62
20211120 032522	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	344719	33.4666147853807	0.374609465122744	344719	6	360	4900	0.0410065861598587	6625000	5875000	4084	0.0341777342605843	6345000	5945000	62
20211120 032601	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	127217	33.4666147853807	0.374609465122744	127217	7	245	3846	0.0321859857899626	6392500	5942500	3728	0.0311984802457048	6290000	5940000	62
20211120 032657	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	464371	33.4666147853807	0.374609465122744	464371	8	471	4436	0.0371235135112517	6655000	5405000	3617	0.0302695555388182	6328750	5978750	62
20211120 032737	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	645137	33.4666147853807	0.374609465122744	645137	9	253	4276	0.0357845229427665	6155000	5655000	3703	0.030989262969379	6371250	6071250	62
20211120 032816	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.197000622687633	0.429218554804451	7294	11	480803	33.4666147853807	0.374609465122744	480803	10	242	4460	0.0373243620965245	6375000	5825000	3679	0.0307884143841062	6401250	6001250	62
20211120 032850	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	378821	23.6971311663091	0.365339842707345	378821	1	461	4642	0.0388474638681764	5997500	5847500	4642	0.0388474638681764	5997500	5847500	63
20211120 032947	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	964333	23.6971311663091	0.365339842707345	964333	2	1102	5149	0.0430903902320638	6313750	5963750	4938	0.041324596419874	6027500	5977500	63
20211120 033039	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	187049	23.6971311663091	0.365339842707345	187049	3	968	6017	0.0503544140660959	6228750	5678750	5801	0.0485467767986409	6148750	5898750	63
20211120 033132	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	205151	23.6971311663091	0.365339842707345	205151	4	940	4608	0.0385629283723733	6190000	5890000	5482	0.0458771643527236	6047500	5797500	63
20211120 033211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	813697	23.6971311663091	0.365339842707345	813697	5	641	5891	0.0492999589934138	6086250	5636250	4855	0.0406299950624723	6031250	5931250	63
20211120 033246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	344719	23.6971311663091	0.365339842707345	344719	6	552	4706	0.0393830600955705	6117500	5717500	4802	0.0401864544366616	6047500	5997500	63
20211120 033334	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	127217	23.6971311663091	0.365339842707345	127217	7	853	5688	0.0476011147096483	6340000	5990000	4705	0.0393746914045174	6018750	5968750	63
20211120 033420	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	464371	23.6971311663091	0.365339842707345	464371	8	849	5013	0.0419522482488514	6283750	5783750	4809	0.0402450352740328	6038750	5988750	63
20211120 033512	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	645137	23.6971311663091	0.365339842707345	645137	9	966	4631	0.038755408266593	6461250	5961250	4737	0.0396424895182145	6078750	6028750	63
20211120 033613	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.125249682884109	0.713378316042433	18343	4	480803	23.6971311663091	0.365339842707345	480803	10	1211	4493	0.0376005289012745	6433750	5783750	4965	0.0415505510783058	6143750	5893750	63
20211120 033658	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	378821	64.2490612598322	0.0880572135857749	378821	1	252	4770	0.0399186563229645	6637500	5837500	4770	0.0399186563229645	6637500	5837500	64
20211120 033740	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	964333	64.2490612598322	0.0880572135857749	964333	2	239	4716	0.0394667470061008	6855000	6205000	4384	0.036688341576494	6720000	6170000	64
20211120 033817	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	187049	64.2490612598322	0.0880572135857749	187049	3	184	5322	0.0445381737842384	6597500	6247500	4374	0.0366046546659637	6782500	6082500	64
20211120 033919	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	205151	64.2490612598322	0.0880572135857749	205151	4	474	3796	0.031767551237311	7205000	6005000	4969	0.041584025842518	6888750	6288750	64
20211120 033954	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	813697	64.2490612598322	0.0880572135857749	813697	5	161	4643	0.0388558325592294	6546250	5896250	4190	0.0350648155122057	6862500	6212500	64
20211120 034046	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	344719	64.2490612598322	0.0880572135857749	344719	6	350	4263	0.0356757299590771	7071250	5721250	4591	0.0384206606244717	7011250	6561250	64
20211120 034133	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	127217	64.2490612598322	0.0880572135857749	127217	7	301	5569	0.0466052404743374	7088750	6038750	4399	0.0368138719422895	7051250	6401250	64
20211120 034238	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	464371	64.2490612598322	0.0880572135857749	464371	8	504	4048	0.0338764613826751	6840000	5590000	4440	0.0371569882754638	6950000	6400000	64
20211120 034414	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	645137	64.2490612598322	0.0880572135857749	645137	9	883	5630	0.0471157306285724	6662500	5712500	4497	0.0376340036654867	6978750	6278750	64
20211120 034541	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	234	TRUE	0.117387294016001	0.427930884644319	347	55	480803	64.2490612598322	0.0880572135857749	480803	10	763	4544	0.0380273321449792	7120000	6170000	4182	0.0349978659837815	7072500	6072500	64
20211120 034628	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	378821	67.6578562072106	0.429534347291351	378821	1	108	4761	0.0398433381034872	6698750	5648750	4761	0.0398433381034872	6698750	5648750	65
20211120 034705	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	964333	67.6578562072106	0.429534347291351	964333	2	76	4163	0.0348388608537739	6846250	5996250	4420	0.0369896144544032	6825000	5875000	65
20211120 034745	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	187049	67.6578562072106	0.429534347291351	187049	3	100	3892	0.0325709455784021	6585000	5585000	4579	0.0383202363318353	6826250	5976250	65
20211120 034838	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	205151	67.6578562072106	0.429534347291351	205151	4	200	4969	0.041584025842518	6788750	5688750	4548	0.0380608069091913	6915000	5815000	65
20211120 034952	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	813697	67.6578562072106	0.429534347291351	813697	5	370	4316	0.0361192705848878	6655000	5405000	4297	0.0359602654548802	7078750	5728750	65
20211120 035053	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	344719	67.6578562072106	0.429534347291351	344719	6	260	3806	0.0318512381478413	6792500	5392500	4089	0.0342195777158495	7038750	5738750	65
20211120 035200	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	127217	67.6578562072106	0.429534347291351	127217	7	311	4704	0.0393663227134644	6820000	5620000	4377	0.0366297607391228	7028750	5878750	65
20211120 035234	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	464371	67.6578562072106	0.429534347291351	464371	8	48	3744	0.0313323793025533	6670000	5820000	4124	0.0345124819027056	7045000	5695000	65
20211120 035320	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	645137	67.6578562072106	0.429534347291351	645137	9	150	4931	0.0412660155825027	6786250	5886250	4339	0.0363117504791076	7076250	5876250	65
20211120 035409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0936466031766311	0.337669698079466	247	373	480803	67.6578562072106	0.429534347291351	480803	10	162	4987	0.0417346622814726	6766250	5966250	4358	0.0364707556091152	7102500	5952500	65
20211120 035521	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	378821	20.4008153355494	0.901902568292853	378821	1	645	4645	0.0388725699413355	6043750	5493750	4645	0.0388725699413355	6043750	5493750	66
20211120 035755	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	964333	20.4008153355494	0.901902568292853	964333	2	1743	4115	0.0344371636832283	6306250	5656250	5284	0.0442201635242232	5995000	5645000	66
20211120 035845	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	187049	20.4008153355494	0.901902568292853	187049	3	375	5223	0.0437096733699882	5871250	5421250	4843	0.0405295707698359	5946250	5546250	66
20211120 040127	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	205151	20.4008153355494	0.901902568292853	205151	4	1818	4117	0.0344539010653344	6303750	5603750	4812	0.0402701413471919	5985000	5585000	66
20211120 040403	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	813697	20.4008153355494	0.901902568292853	813697	5	1726	4812	0.0402701413471919	6285000	5385000	4541	0.0380022260718201	6023750	5623750	66
20211120 040552	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	344719	20.4008153355494	0.901902568292853	344719	6	1125	4574	0.0382783928765702	6182500	5632500	4723	0.039525327843472	6046250	5446250	66
20211120 040758	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	127217	20.4008153355494	0.901902568292853	127217	7	1318	4945	0.0413831772572452	6318750	5568750	4570	0.038244918112358	6087500	5537500	66
20211120 040943	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	464371	20.4008153355494	0.901902568292853	464371	8	1065	4703	0.0393579540224114	6371250	5421250	4855	0.0406299950624723	6131250	5531250	66
20211120 041149	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	645137	20.4008153355494	0.901902568292853	645137	9	1331	4725	0.0395420652255781	6193750	5793750	4770	0.0399186563229645	6137500	5537500	66
20211120 041303	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.061179375026226	0.396508771461807	24681	8	480803	20.4008153355494	0.901902568292853	480803	10	678	4987	0.0417346622814726	6066250	5516250	4667	0.0390566811445022	6116250	5466250	66
20211120 041357	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	237	TRUE	0.107451241038693	0.669158959407173	412	508	378821	62.5323906696588	0.974429267220003	378821	1	101	4108	0.0343785828458571	6915000	5915000	4108	0.0343785828458571	6915000	5915000	67
20211120 041455	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	237	TRUE	0.107451241038693	0.669158959407173	412	508	964333	62.5323906696588	0.974429267220003	964333	2	152	4478	0.0374749985354791	6802500	6202500	3731	0.0312235863188639	6986250	6086250	67
20211120 041605	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	237	TRUE	0.107451241038693	0.669158959407173	412	508	187049	62.5323906696588	0.974429267220003	187049	3	222	4274	0.0357677855606605	7007500	5557500	3643	0.030487141506197	6996250	6296250	67
20211120 041703	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	237	TRUE	0.107451241038693	0.669158959407173	412	508	205151	62.5323906696588	0.974429267220003	205151	4	153	3991	0.0333994459926523	6861250	5761250	3645	0.0305038788883031	7093750	6193750	67
20211120 041753	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	237	TRUE	0.107451241038693	0.669158959407173	412	508	813697	62.5323906696588	0.974429267220003	813697	5	102	4564	0.0381947059660399	6595000	5595000	4185	0.0350229720569406	6968750	6068750	67
20211120 041913	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	237	TRUE	0.107451241038693	0.669158959407173	412	508	344719	62.5323906696588	0.974429267220003	344719	6	281	3656	0.0305959344898864	6680000	5480000	3859	0.032294778773652	7026250	6126250	67
