fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211126 072633	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	256	TRUE	0.0713662672727792	0.676923002760115	0.94988208013747	568	13.9738177561728	180	57.9385546298153	114.201118562817	20	4338	480803	92.6364046913987	0.404468386983436	480803	10	82	4819	0.0403287221845631	5926250	5676250	5271	0.0441113705405338	5961250	5611250	74
20211126 072725	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	378821	76.0789829245321	0.626477457907071	378821	1	45	4075	0.034102416041107	5356250	5806250	4075	0.034102416041107	5356250	5806250	75
20211126 072743	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	964333	76.0789829245321	0.626477457907071	964333	2	27	4826	0.0403873030219343	5767500	5367500	5225	0.0437264107520943	5668750	5468750	75
20211126 072801	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	187049	76.0789829245321	0.626477457907071	187049	3	29	5846	0.0489233678960274	5692500	5392500	5338	0.0446720728410869	5577500	5427500	75
20211126 072820	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	205151	76.0789829245321	0.626477457907071	205151	4	48	4439	0.0371486195844108	5651250	5701250	4991	0.0417681370456847	5761250	5711250	75
20211126 072839	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	813697	76.0789829245321	0.626477457907071	813697	5	52	5104	0.0427137991346773	5620000	5320000	5067	0.0424041575657151	5766250	5566250	75
20211126 072857	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	344719	76.0789829245321	0.626477457907071	344719	6	43	5674	0.0474839530349058	5507500	5707500	5191	0.0434418752562912	5711250	5561250	75
20211126 072915	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	127217	76.0789829245321	0.626477457907071	127217	7	30	6178	0.0517017733256341	5677500	4927500	5281	0.0441950574510641	5748750	5498750	75
20211126 072934	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	464371	76.0789829245321	0.626477457907071	464371	8	49	5215	0.0436427238415639	5731250	5281250	4987	0.0417346622814726	5766250	5616250	75
20211126 072953	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	645137	76.0789829245321	0.626477457907071	645137	9	44	4810	0.0402534039650858	5637500	5787500	5002	0.041860192647268	5797500	5647500	75
20211126 073011	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	236	TRUE	0.110467376736323	0.837035651419925	0.939100413663892	565	39.6936199583782	85	43.1380310344902	50.3959313994776	106	1268	480803	76.0789829245321	0.626477457907071	480803	10	37	5745	0.0480781300996711	5718750	5418750	4992	0.0417765057367377	5810000	5660000	75
20211126 073052	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	378821	60.608884327612	0.185993835626295	378821	1	39	4833	0.0404458838593056	5658750	5458750	4833	0.0404458838593056	5658750	5458750	76
20211126 073111	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	964333	60.608884327612	0.185993835626295	964333	2	37	4752	0.0397680198840099	5960000	5410000	4066	0.0340270978216297	5967500	5367500	76
20211126 073131	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	187049	60.608884327612	0.185993835626295	187049	3	53	3636	0.0304285606688258	5555000	5255000	3885	0.0325123647410309	5793750	5393750	76
20211126 073151	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	205151	60.608884327612	0.185993835626295	205151	4	25	4352	0.036420543462797	5960000	5260000	3896	0.0326044203426142	5830000	5330000	76
20211126 073210	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	813697	60.608884327612	0.185993835626295	813697	5	37	3878	0.0324537839036596	5952500	5452500	4347	0.0363787000075318	5966250	5316250	76
20211126 073230	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	344719	60.608884327612	0.185993835626295	344719	6	40	5243	0.0438770471910488	5996250	5596250	4392	0.0367552911049183	5960000	5310000	76
20211126 073249	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	127217	60.608884327612	0.185993835626295	127217	7	40	4106	0.034361845463751	5867500	4417500	3794	0.0317508138552049	5957500	5207500	76
20211126 073309	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	464371	60.608884327612	0.185993835626295	464371	8	33	4855	0.0406299950624723	5631250	5681250	4011	0.0335668198137129	5936250	5236250	76
20211126 073328	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	645137	60.608884327612	0.185993835626295	645137	9	40	5074	0.0424627384030864	5657500	5257500	3983	0.033332496464228	6071250	5221250	76
20211126 073348	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199597651960676	0.741795874649686	0.818282467905323	210	3.59523889912295	165	53.7107519409763	10.6496285775217	499	80	480803	60.608884327612	0.185993835626295	480803	10	36	5108	0.0427472738988895	5965000	5415000	3930	0.0328889558384173	6087500	5237500	76
20211126 073435	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	378821	88.1118552102508	0.647240857976421	378821	1	44	5235	0.0438100976626246	5506250	5506250	5235	0.0438100976626246	5506250	5506250	77
20211126 073501	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	964333	88.1118552102508	0.647240857976421	964333	2	48	4991	0.0417681370456847	6061250	5461250	4591	0.0384206606244717	5711250	5361250	77
20211126 073528	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	187049	88.1118552102508	0.647240857976421	187049	3	82	4711	0.0394249035508356	5411250	5461250	4383	0.036679972885441	5921250	5621250	77
20211126 073552	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	205151	88.1118552102508	0.647240857976421	205151	4	30	4961	0.0415170763140937	5598750	5398750	5135	0.0429732285573214	5681250	5681250	77
20211126 073619	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	813697	88.1118552102508	0.647240857976421	813697	5	60	5373	0.0449649770279431	5433750	5233750	4261	0.035658992576971	5773750	5723750	77
20211126 073643	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	344719	88.1118552102508	0.647240857976421	344719	6	42	5022	0.0420275664683287	5322500	5422500	4209	0.0352238206422134	5738750	5688750	77
20211126 073710	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	127217	88.1118552102508	0.647240857976421	127217	7	64	5359	0.0448478153532006	5901250	5251250	4251	0.0355753056664407	5736250	5636250	77
20211126 073734	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	464371	88.1118552102508	0.647240857976421	464371	8	23	4492	0.0375921602102215	5685000	5385000	4982	0.0416928188262074	5722500	5672500	77
20211126 073759	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	645137	88.1118552102508	0.647240857976421	645137	9	54	5367	0.0449147648816249	5791250	5491250	4867	0.0407304193551087	5716250	5716250	77
20211126 073826	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.163369698121539	0.196647589627295	0.99318513829278	569	30.6157115698176	77	8.34306458343625	67.7954670238774	32	4339	480803	88.1118552102508	0.647240857976421	480803	10	61	5146	0.0430652841589047	5817500	5417500	4840	0.0405044646966768	5850000	5800000	77
20211126 073933	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	378821	86.9172473136617	0.610373210503182	378821	1	48	5108	0.0427472738988895	5615000	5465000	5108	0.0427472738988895	5615000	5465000	78
20211126 074009	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	964333	86.9172473136617	0.610373210503182	964333	2	45	5595	0.0468228264417163	5956250	5406250	4894	0.0409563740135405	6032500	5682500	78
20211126 074043	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	187049	86.9172473136617	0.610373210503182	187049	3	44	5324	0.0445549111663445	5595000	5495000	4959	0.0415003389319876	5851250	5601250	78
20211126 074118	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	205151	86.9172473136617	0.610373210503182	205151	4	44	5251	0.0439439967194731	5736250	5586250	4789	0.0400776614529721	5863750	5863750	78
20211126 074153	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	813697	86.9172473136617	0.610373210503182	813697	5	40	5079	0.0425045818583515	5701250	5401250	4635	0.0387888830308052	5906250	5756250	78
20211126 074227	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	344719	86.9172473136617	0.610373210503182	344719	6	45	6088	0.0509485911308612	5690000	5140000	4719	0.0394918530792599	5851250	5651250	78
20211126 074302	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	127217	86.9172473136617	0.610373210503182	127217	7	41	5347	0.0447473910605642	5766250	5416250	5276	0.0441532139957989	5755000	5605000	78
20211126 074335	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	464371	86.9172473136617	0.610373210503182	464371	8	41	5070	0.0424292636388742	5862500	5762500	5386	0.0450737700116325	5817500	5617500	78
20211126 074409	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	645137	86.9172473136617	0.610373210503182	645137	9	40	5291	0.0442787443615944	5786250	5336250	5278	0.044169951377905	5852500	5652500	78
20211126 074444	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136130146200106	0.582988328014535	0.999758548596543	549	35.5169866350207	125	60.967979458026	51.8776463145865	36	3637	480803	86.9172473136617	0.610373210503182	480803	10	46	4988	0.0417430309725256	5815000	5415000	5095	0.0426384809152001	5931250	5581250	78
20211126 074533	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	378821	83.7210407340861	0.759767128799238	378821	1	98	4501	0.0376674784296988	5673750	5823750	4501	0.0376674784296988	5673750	5823750	79
20211126 074558	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	964333	83.7210407340861	0.759767128799238	964333	2	50	5595	0.0468228264417163	5556250	5306250	3805	0.0318428694567883	5643750	5543750	79
20211126 074622	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	187049	83.7210407340861	0.759767128799238	187049	3	45	5438	0.0455089419463902	5702500	5752500	4281	0.0358263663980317	5598750	5748750	79
20211126 074650	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	205151	83.7210407340861	0.759767128799238	205151	4	94	5284	0.0442201635242232	5795000	5595000	4158	0.0347970173985087	5702500	5802500	79
20211126 074716	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	813697	83.7210407340861	0.759767128799238	813697	5	59	5147	0.0430736528499577	6016250	5666250	4180	0.0349811286016754	5775000	5775000	79
20211126 074743	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	344719	83.7210407340861	0.759767128799238	344719	6	82	4808	0.0402366665829798	5690000	5640000	4437	0.0371318822023047	5703750	6003750	79
20211126 074811	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	127217	83.7210407340861	0.759767128799238	127217	7	89	4985	0.0417179248993665	5668750	5518750	4433	0.0370984074380926	5708750	5908750	79
20211126 074837	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	464371	83.7210407340861	0.759767128799238	464371	8	69	4498	0.0376423723565397	5427500	5127500	4824	0.0403705656398283	5720000	5770000	79
20211126 074903	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	645137	83.7210407340861	0.759767128799238	645137	9	75	3291	0.0275413622555296	5536250	4936250	3875	0.0324286778305005	5706250	5606250	79
20211126 074930	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	230	TRUE	0.129234219558024	0.169710773054695	0.953869110849998	559	25.974097037691	39	0.585379346964159	102.835229833227	50	3260	480803	83.7210407340861	0.759767128799238	480803	10	77	4686	0.0392156862745098	5842500	5492500	4872	0.0407722628103738	5660000	5810000	79
20211126 075027	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199881698054814	0.170036033513628	0.957653744250102	571	30.0907984718003	86	35.8905822113727	103.616296704662	33	4958	378821	87.9274521122489	0.762669055466057	378821	1	59	4823	0.0403621969487752	5221250	5121250	4823	0.0403621969487752	5221250	5121250	80
20211126 075053	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199881698054814	0.170036033513628	0.957653744250102	571	30.0907984718003	86	35.8905822113727	103.616296704662	33	4958	964333	87.9274521122489	0.762669055466057	964333	2	60	5395	0.0451490882311098	5506250	5256250	5067	0.0424041575657151	5666250	5366250	80
20211126 075117	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199881698054814	0.170036033513628	0.957653744250102	571	30.0907984718003	86	35.8905822113727	103.616296704662	33	4958	187049	87.9274521122489	0.762669055466057	187049	3	34	4666	0.0390483124534492	5467500	5317500	5494	0.04597758864536	5582500	5382500	80
20211126 075142	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199881698054814	0.170036033513628	0.957653744250102	571	30.0907984718003	86	35.8905822113727	103.616296704662	33	4958	205151	87.9274521122489	0.762669055466057	205151	4	58	3192	0.0267128618412794	5560000	5310000	5012	0.0419438795577984	5585000	5535000	80
20211126 075205	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199881698054814	0.170036033513628	0.957653744250102	571	30.0907984718003	86	35.8905822113727	103.616296704662	33	4958	813697	87.9274521122489	0.762669055466057	813697	5	31	5145	0.0430569154678517	5618750	4718750	4766	0.0398851815587524	5692500	5542500	80
20211126 075230	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199881698054814	0.170036033513628	0.957653744250102	571	30.0907984718003	86	35.8905822113727	103.616296704662	33	4958	344719	87.9274521122489	0.762669055466057	344719	6	40	5826	0.0487559940749667	5167500	5017500	5090	0.0425966374599349	5737500	5487500	80
20211126 075255	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.199881698054814	0.170036033513628	0.957653744250102	571	30.0907984718003	86	35.8905822113727	103.616296704662	33	4958	127217	87.9274521122489	0.762669055466057	127217	7	58	5304	0.0443875373452838	5320000	5220000	5066	0.0423957888746621	5717500	5567500	80
